date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:16:47	107889/107889	---M--	200	added ('OK')	image/png	etag:%221a571-62e202b3-98e38aa4e118fa2d;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/slider/slider-bg-1.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/slider/slider-bg-1.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:47	142890/142890	---M--	200	added ('OK')	image/png	etag:%2222e2a-62e202b3-36be5b1a9c796c31;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/slider/slider-bg-3.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/slider/slider-bg-3.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:48	27821/27821	---M--	200	added ('OK')	image/png	etag:%226cad-62e202b3-945c6d93b27875dc;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shape/shape-bg-05.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shape/shape-bg-05.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:48	79868/79868	---M--	200	added ('OK')	image/png	etag:%22137fc-62e202b3-1df619ff27ccef61;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/about/about-bg-02.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/about/about-bg-02.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:48	32551/32551	---M--	200	added ('OK')	image/png	etag:%227f27-62e202b3-9b62d2d389effe9f;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/about/about-bg-03.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/about/about-bg-03.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:48	83529/83529	---M--	200	added ('OK')	image/png	etag:%2214649-62e202b3-be3770a3ce2cfc55;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shape/shape-bg-04.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shape/shape-bg-04.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:49	1083/1083	---M--	200	added ('OK')	image/png	etag:%2243b-62e202b3-62d37cc56d67042f;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shape/logo-shape-1.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shape/logo-shape-1.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:49	22407/22407	---M--	200	added ('OK')	image/png	etag:%225787-62e202b3-3f88b67c81747614;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shape/shape-bg-06.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shape/shape-bg-06.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:49	31837/31837	---M--	200	added ('OK')	image/jpeg	etag:%227c5d-62e202b3-e6f9cb79ceceb440;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/gallery-thumb-bg-1.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/gallery-thumb-bg-1.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:50	52124/52124	---M--	200	added ('OK')	image/jpeg	etag:%22cb9c-62e202b3-aa6f72252aafa814;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/gallery-thumb-bg-2.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/gallery-thumb-bg-2.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:51	25398/25398	---M--	200	added ('OK')	image/jpeg	etag:%226336-62e202b3-322a1de38c483fed;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/gallery-thumb-bg-3.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/gallery-thumb-bg-3.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:51	25175/25175	---M--	200	added ('OK')	image/jpeg	etag:%226257-62e202b3-8392f8745b2505fc;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/gallery-thumb-bg-4.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/gallery-thumb-bg-4.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:51	28589/28589	---M--	200	added ('OK')	image/jpeg	etag:%226fad-62e202b3-34ed8c7f941d7450;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/gallery-thumb-bg-5.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/gallery-thumb-bg-5.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:51	15952/15952	---M--	200	added ('OK')	image/png	etag:%223e50-62e202b3-818afd6c22b5a490;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shape/shape-bg-07.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shape/shape-bg-07.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:52	9981/9981	---M--	200	added ('OK')	image/png	etag:%2226fd-62e202b3-adfd050b40539d10;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shape/shape-bg-08.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shape/shape-bg-08.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:53	20753/20753	---M--	200	added ('OK')	image/png	etag:%225111-62e202b4-4961e2612728343a;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-05.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-05.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:53	145541/145541	---M--	200	added ('OK')	image/png	etag:%2223885-62e202b3-d1fc1bcaec90be36;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/banner/appoinment-02.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/banner/appoinment-02.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:53	20321/20321	---M--	200	added ('OK')	image/png	etag:%224f61-62e202b4-f1b1ec71873a47f9;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-06.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-06.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:53	19073/19073	---M--	200	added ('OK')	image/png	etag:%224a81-62e202b4-432fe625c45cfe72;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-07.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-07.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:53	19546/19546	---M--	200	added ('OK')	image/png	etag:%224c5a-62e202b4-84058adc7f227cf9;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-08.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-08.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:54	43207/43207	---M--	200	added ('OK')	image/jpeg	etag:%22a8c7-62e202b3-19c5a79c0e8531d8;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/blog-thumb-05.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/blog-thumb-05.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:54	31207/31207	---M--	200	added ('OK')	image/jpeg	etag:%2279e7-62e202b3-3b2113eca7344884;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/blog-thumb-06.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/blog-thumb-06.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/index-2.html)
02:16:54	231597/231597	---M--	200	added ('OK')	image/jpeg	etag:%22388ad-62e202b3-e49c29b21a99a2f1;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/banner/breadcrumb-01.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/banner/breadcrumb-01.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/about.html)
02:16:55	50341/50341	---M--	200	added ('OK')	image/jpeg	etag:%22c4a5-62e202b3-ca2596abae947857;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/about/about-bg-04.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/about/about-bg-04.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/about.html)
02:16:55	19696/19696	---M--	200	added ('OK')	image/jpeg	etag:%224cf0-62e202b3-147529f1e560caf;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/about/about-bg-05.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/about/about-bg-05.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/about.html)
02:16:56	48936/48936	---M--	200	added ('OK')	image/jpeg	etag:%22bf28-62e202b3-d44622aa6f3dffb3;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/about/about-bg-06.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/about/about-bg-06.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/about.html)
02:16:57	18154/18154	---M--	200	added ('OK')	image/jpeg	etag:%2246ea-62e202b4-e42384104ccd0b01;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-10.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-10.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/team-01.html)
02:16:57	17586/17586	---M--	200	added ('OK')	image/jpeg	etag:%2244b2-62e202b4-5f7baf92bf8c28a2;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-11.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-11.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/team-01.html)
02:16:58	16705/16705	---M--	200	added ('OK')	image/jpeg	etag:%224141-62e202b4-a8746c466cda280e;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-12.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-12.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/team-01.html)
02:16:59	18249/18249	---M--	200	added ('OK')	image/jpeg	etag:%224749-62e202b4-9367d9a87afac162;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-13.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-13.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/team-01.html)
02:16:59	33865/33865	---M--	200	added ('OK')	image/jpeg	etag:%228449-62e202b4-bdcafea609e0b6a4;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-05.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-05.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/team-02.html)
02:17:00	28462/28462	---M--	200	added ('OK')	image/jpeg	etag:%226f2e-62e202b4-65412fdf636f803e;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-06.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-thumb-06.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/team-02.html)
02:17:00	21058/21058	---M--	200	added ('OK')	image/jpeg	etag:%225242-62e202b4-25c3fbe65aa39f11;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-details-01.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/team/team-details-01.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/team-details.html)
02:17:01	69384/69384	---M--	200	added ('OK')	image/jpeg	etag:%2210f08-62e202b3-a24a26da82103ed7;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/project-01.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/project-01.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/portfolio-details.html)
02:17:02	84306/84306	---M--	200	added ('OK')	image/jpeg	etag:%2214952-62e202b3-56af903a672b4378;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/project-02.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/gallery/project-02.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/portfolio-details.html)
02:17:03	13733/13733	---M--	200	added ('OK')	image/jpeg	etag:%2235a5-62e202b3-a42138c399dac436;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-01.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-01.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/shop.html)
02:17:03	4219/4219	---M--	200	added ('OK')	image/jpeg	etag:%22107b-62e202b3-2c2b86d5d1f47d0a;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-02.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-02.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/shop.html)
02:17:04	6735/6735	---M--	200	added ('OK')	image/jpeg	etag:%221a4f-62e202b3-5dd09e059e13d208;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-03.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-03.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/shop.html)
02:17:05	2746/2746	---M--	200	added ('OK')	image/jpeg	etag:%22aba-62e202b3-512356f4181dc828;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-04.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-04.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/shop.html)
02:17:05	6528/6528	---M--	200	added ('OK')	image/jpeg	etag:%221980-62e202b3-32e648c6963b9b84;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-06.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-06.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/shop.html)
02:17:06	8162/8162	---M--	200	added ('OK')	image/jpeg	etag:%221fe2-62e202b3-558a95d24390d8e1;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-07.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-07.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/shop.html)
02:17:06	12840/12840	---M--	200	added ('OK')	image/jpeg	etag:%223228-62e202b3-b9115920edf666fb;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-08.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-08.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/shop.html)
02:17:07	13981/13981	---M--	200	added ('OK')	image/jpeg	etag:%22369d-62e202b3-ba772331208d590d;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-10.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-10.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/shop.html)
02:17:07	3992/3992	---M--	200	added ('OK')	image/jpeg	etag:%22f98-62e202b3-1ec43729eac2db2e;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-11.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-11.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/shop.html)
02:17:08	6705/6705	---M--	200	added ('OK')	image/jpeg	etag:%221a31-62e202b3-a9dfb93739e127aa;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-12.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/shop-12.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/shop.html)
02:17:09	84790/84790	---M--	200	added ('OK')	image/jpeg	etag:%2214b36-62e202b3-c2fcc2ef67d20baf;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/product-01.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/product-01.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/shop-details.html)
02:17:09	4518/4518	---M--	200	added ('OK')	image/png	etag:%2211a6-62e202b3-d562a82c12c2470c;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/reviewer-01.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/reviewer-01.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/shop-details.html)
02:17:10	4923/4923	---M--	200	added ('OK')	image/png	etag:%22133b-62e202b3-180f0a33a535b25c;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/reviewer-02.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/reviewer-02.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/shop-details.html)
02:17:10	4859/4859	---M--	200	added ('OK')	image/png	etag:%2212fb-62e202b3-fe55e373f076be5c;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/reviewer-03.png	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/shop/reviewer-03.png	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/shop-details.html)
02:17:11	196475/196475	---M--	200	added ('OK')	image/jpeg	etag:%222ff7b-62e202b3-3efd9b4799c81d21;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/banner/video-bg-01.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/banner/video-bg-01.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/services-02.html)
02:17:12	221727/221727	---M--	200	added ('OK')	image/jpeg	etag:%223621f-62e202b3-eef22bcbe706ffcd;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/banner/process-bg-01.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/banner/process-bg-01.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/services-03.html)
02:17:13	40766/40766	---M--	200	added ('OK')	image/jpeg	etag:%229f3e-62e202b3-ca1d2c162db620db;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/services/services-thumb-07.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/services/services-thumb-07.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/services-details.html)
02:17:13	30004/30004	---M--	200	added ('OK')	image/jpeg	etag:%227534-62e202b3-63c8566b9d4efbcc;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/services/services-thumb-08.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/services/services-thumb-08.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/services-details.html)
02:17:14	112479/112479	---M--	200	added ('OK')	image/jpeg	etag:%221b75f-62e202b3-9a11bf1871eb0292;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/services/services-thumb-09.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/services/services-thumb-09.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/services-details.html)
02:17:15	47180/47180	---M--	200	added ('OK')	image/jpeg	etag:%22b84c-62e202b3-3669c3c1046bb481;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/research/research-thumb-01.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/research/research-thumb-01.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/research.html)
02:17:15	24680/24680	---M--	200	added ('OK')	image/jpeg	etag:%226068-62e202b3-f2d4e58f35e57f4f;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/research/research-thumb-02.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/research/research-thumb-02.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/research.html)
02:17:16	42665/42665	---M--	200	added ('OK')	image/jpeg	etag:%22a6a9-62e202b3-546842dab9ef91cb;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/research/research-thumb-03.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/research/research-thumb-03.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/research.html)
02:17:17	45669/45669	---M--	200	added ('OK')	image/jpeg	etag:%22b265-62e202b3-56841a794bcaa1e5;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/research/research-thumb-04.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/research/research-thumb-04.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/research.html)
02:17:17	50811/50811	---M--	200	added ('OK')	image/jpeg	etag:%22c67b-62e202b3-443530d530093225;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/research/research-thumb-05.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/research/research-thumb-05.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/research.html)
02:17:18	44059/44059	---M--	200	added ('OK')	image/jpeg	etag:%22ac1b-62e202b3-2c1c9b33f910ff16;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/research/research-thumb-06.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/research/research-thumb-06.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/research.html)
02:17:19	59290/59290	---M--	200	added ('OK')	image/jpeg	etag:%22e79a-62e202b3-3b0fd5bf94721fc6;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/research/research-thumb-07.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/research/research-thumb-07.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/research.html)
02:17:19	43264/43264	---M--	200	added ('OK')	image/jpeg	etag:%22a900-62e202b3-11976c1c814f3278;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/research/research-thumb-08.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/research/research-thumb-08.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/research.html)
02:17:20	45540/45540	---M--	200	added ('OK')	image/jpeg	etag:%22b1e4-62e202b3-9851d8e076be5de7;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/research/research-thumb-09.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/research/research-thumb-09.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/research.html)
02:17:20	4653/4653	---M--	200	added ('OK')	image/jpeg	etag:%22122d-62e202b3-22b56642a4445d96;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/sidebar/blog-sm-1.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/sidebar/blog-sm-1.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/blog.html)
02:17:21	4906/4906	---M--	200	added ('OK')	image/jpeg	etag:%22132a-62e202b3-149cf3d56b4670fb;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/sidebar/blog-sm-2.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/sidebar/blog-sm-2.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/blog.html)
02:17:21	5674/5674	---M--	200	added ('OK')	image/jpeg	etag:%22162a-62e202b3-8f2ec04ae91d6385;;;%22	https://weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/sidebar/blog-sm-3.jpg	C:/Users/96279/Desktop/protone%202/weblearnbd.net/tphtml/bioxlab/bioxlab/assets/img/blog/sidebar/blog-sm-3.jpg	(from https://weblearnbd.net/tphtml/bioxlab/bioxlab/blog.html)
